project,sprint.name,startDate,endDate,velocity,work_capacity,focus_factor,sprint_length,baseline,velocity_increase,P,H,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity
mesos,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17 15:46:13.513000+00:00,2015-05-01 15:46:00+00:00,48.0,532.0,0.09022556390977443,13,59.0,81.35593220338984,1,0,"['ijimenez' 'jvanremoortere' 'adam-mesos' 'mcypark' 'greggomann'
 'marco-mesos' 'karya' nan 'bernd-mesos']","['alexr' 'jvanremoortere' 'adam-mesos' 'mcypark' 'ijimenez' 'karya' nan
 'bernd-mesos']",8.0,2.0,1.0,9,0.029411764705882353,0.058823529411764705,29,1.6,0.625,5.333333333333333
mesos,Twitter Q2 Sprint 2,2015-04-27 20:59:03.042000+00:00,2015-05-11 20:59:00+00:00,131.0,411.0,0.31873479318734793,13,59.0,222.03389830508473,2,0,"['vinodkone' 'wangcong' 'jieyu' 'chzhcn' 'pbrett' 'hartem' 'bmahler'
 'idownes']",['chzhcn' 'pbrett' 'bmahler' 'jieyu' 'idownes' 'vinodkone'],6.0,2.0,0.0,8,0.0,0.07142857142857142,30,1.4,0.7142857142857143,16.375
mesos,Twitter Q2 Sprint 3 - 5/11,2015-05-11 18:00:12.287000+00:00,2015-05-25 18:00:00+00:00,17.0,115.0,0.14782608695652175,13,59.0,28.8135593220339,1,0,['jieyu' 'vinodkone' 'wickman' 'pbrett' 'idownes' 'bmahler' 'wangcong'],"['jieyu' 'idownes' 'vinodkone' 'chzhcn' 'pbrett' 'wangcong' 'wickman'
 'bmahler']",8.0,0.0,1.0,7,0.03333333333333333,0.0,31,1.2,0.8333333333333334,2.4285714285714284
mesos,Mesosphere Sprint 10,2015-05-15 16:30:26.106000+00:00,2015-05-26 01:00:00+00:00,3.0,3.0,1.0,10,59.0,5.084745762711865,1,0,"['jvanremoortere' 'marco-mesos' 'js84' 'nnielsen' 'Bartek Plotka'
 'mcypark' 'alexr' 'ijimenez' 'karya' 'tnachen' nan 'adam-mesos'
 'bernd-mesos']",['bernd-mesos' 'mcypark' nan 'adam-mesos' 'jvanremoortere' 'alexr'],6.0,7.0,0.0,13,0.0,0.18421052631578946,32,2.4,0.4166666666666667,0.23076923076923078
mesos,Mesosphere Sprint 11,2015-05-26 17:54:14.250000+00:00,2015-06-08 16:00:00+00:00,56.0,4109.0,0.013628620102214651,12,59.0,94.91525423728814,1,0,"['marco-mesos' 'jvanremoortere' 'js84' 'nnielsen' 'Bartek Plotka'
 'mcypark' 'alexr' 'ijimenez' 'karya' nan 'adam-mesos' 'bernd-mesos']","['jvanremoortere' 'marco-mesos' 'js84' 'nnielsen' 'Bartek Plotka'
 'mcypark' 'alexr' 'ijimenez' 'karya' 'tnachen' nan 'adam-mesos'
 'bernd-mesos']",13.0,0.0,1.0,12,0.02,0.0,33,1.2,0.8333333333333334,4.666666666666667
mesos,Twitter Q2 Sprint 3,2015-05-26 18:00:30.607000+00:00,2015-06-08 18:00:00+00:00,655.0,855.0,0.7660818713450293,12,59.0,1110.1694915254236,4,1,"['jieyu' 'idownes' 'vinodkone' 'chzhcn' 'pbrett' 'wangcong' 'wickman'
 'bmahler']","['vinodkone' 'wangcong' 'jieyu' 'chzhcn' 'pbrett' 'hartem' 'bmahler'
 'idownes']",8.0,1.0,1.0,8,0.03125,0.03125,34,1.4,0.7142857142857143,81.875
mesos,Mesosphere Sprint 12,2015-06-08 16:00:47.265000+00:00,2015-06-22 16:00:00+00:00,3.0,1475.0,0.002033898305084746,13,59.0,5.084745762711865,1,0,"['karya' 'arojas' 'marco-mesos' 'jvanremoortere' 'haosdent@gmail.com'
 'nnielsen' 'bschang' 'tillt' 'ijimenez' 'anandmazumdar']","['marco-mesos' 'jvanremoortere' 'js84' 'nnielsen' 'Bartek Plotka'
 'mcypark' 'alexr' 'ijimenez' 'karya' nan 'adam-mesos' 'bernd-mesos']",12.0,5.0,7.0,10,0.1590909090909091,0.11363636363636363,35,3.4,0.29411764705882354,0.3
mesos,Twitter Mesos Q2 Sprint 5,2015-06-08 19:00:00+00:00,2015-06-22 18:00:00+00:00,20.0,38.0,0.5263157894736842,13,59.0,33.89830508474576,1,0,"['bmahler' 'jieyu' 'pbrett' 'xujyan' nan 'gyliu' 'chzhcn' 'idownes'
 'vinodkone']",['pbrett' 'jieyu' 'bmahler' 'chzhcn' 'idownes' 'vinodkone'],6.0,3.0,0.0,9,0.0,0.1,36,1.6,0.625,2.2222222222222223
mesos,Mesosphere Sprint 13,2015-06-22 17:00:56.519000+00:00,2015-07-06 16:00:00+00:00,60.0,1587.0,0.03780718336483932,13,59.0,101.69491525423729,2,0,"['haosdent@gmail.com' 'jvanremoortere' 'kaysoky' 'marco-mesos' 'jojy'
 'karya' 'hartem' 'ijimenez' 'adam-mesos' 'tillt']","['karya' 'arojas' 'marco-mesos' 'jvanremoortere' 'haosdent@gmail.com'
 'nnielsen' 'bschang' 'tillt' 'ijimenez' 'anandmazumdar']",10.0,4.0,4.0,10,0.1,0.1,37,2.6,0.3846153846153846,6.0
mesos,Twitter Mesos Q2 Sprint 6,2015-06-22 18:27:42.208000+00:00,2015-07-06 18:00:00+00:00,116.0,120.0,0.9666666666666667,13,59.0,196.61016949152543,2,0,"['vinodkone' 'pbrett' nan 'bmahler' 'jieyu' 'anandmazumdar' 'chzhcn'
 'idownes' 'wangcong']","['bmahler' 'jieyu' 'pbrett' 'xujyan' nan 'gyliu' 'chzhcn' 'idownes'
 'vinodkone']",9.0,2.0,2.0,9,0.05555555555555555,0.05555555555555555,38,1.8,0.5555555555555556,12.88888888888889
mesos,Mesosphere Sprint 14,2015-07-06 17:00:31.598000+00:00,2015-07-20 17:00:00+00:00,88.0,5592.0,0.015736766809728183,13,59.0,149.15254237288136,2,0,"['karya' nan 'tnachen' 'jvanremoortere' 'mcypark' 'kaysoky' 'jojy'
 'hartem' 'chenlily' 'balamark']","['haosdent@gmail.com' 'jvanremoortere' 'kaysoky' 'marco-mesos' 'jojy'
 'karya' 'hartem' 'ijimenez' 'adam-mesos' 'tillt']",10.0,5.0,5.0,10,0.125,0.125,39,3.0,0.3333333333333333,8.8
mesos,Twitter Mesos Q3 Sprint 1,2015-07-06 18:52:38.980000+00:00,2015-07-20 18:00:00+00:00,27.0,27.0,1.0,13,59.0,45.76271186440678,1,0,"['vinodkone' 'bmahler' 'pbrett' nan 'anandmazumdar' 'idownes' 'jieyu'
 'wangcong' 'neilc']","['vinodkone' 'pbrett' nan 'bmahler' 'jieyu' 'anandmazumdar' 'chzhcn'
 'idownes' 'wangcong']",9.0,1.0,1.0,9,0.027777777777777776,0.027777777777777776,40,1.4,0.7142857142857143,3.0
mesos,Mesosphere Sprint 15,2015-07-20 20:00:46.527000+00:00,2015-08-03 17:00:00+00:00,184.0,1625.0,0.11323076923076923,13,59.0,311.864406779661,3,0,"['nfnt' 'js84' 'jojy' 'marco-mesos' 'mcypark' 'karya' 'jvanremoortere'
 'hausdorff' 'kaysoky' 'tnachen' 'alexr' 'nnielsen' 'hartem' 'arojas'
 'greggomann' 'ijimenez' 'anandmazumdar']","['karya' nan 'tnachen' 'jvanremoortere' 'mcypark' 'kaysoky' 'jojy'
 'hartem' 'chenlily' 'balamark']",10.0,10.0,3.0,17,0.05555555555555555,0.18518518518518517,41,3.6,0.2777777777777778,10.823529411764707
mesos,Twitter Mesos Q3 Sprint 2,2015-07-21 19:09:41.818000+00:00,2015-08-03 18:00:00+00:00,48.0,48.0,1.0,12,59.0,81.35593220338984,1,0,['vinodkone' 'jieyu' 'bmahler' 'gyliu' nan 'pbrett' 'idownes'],"['vinodkone' 'bmahler' 'pbrett' nan 'anandmazumdar' 'idownes' 'jieyu'
 'wangcong' 'neilc']",9.0,1.0,3.0,7,0.09375,0.03125,42,1.8,0.5555555555555556,6.857142857142857
mesos,Twitter Mesos Q3 Sprint 3,2015-08-03 18:22:05.146000+00:00,2015-08-17 18:00:00+00:00,23.0,352.0,0.06534090909090909,13,59.0,38.983050847457626,1,0,['jieyu' 'vinodkone' 'bmahler' 'pbrett' 'xujyan' 'wangcong'],['vinodkone' 'jieyu' 'bmahler' 'gyliu' nan 'pbrett' 'idownes'],7.0,2.0,3.0,6,0.11538461538461539,0.07692307692307693,43,2.0,0.5,3.8333333333333335
mesos,Mesosphere Sprint 16,2015-08-03 20:00:40.299000+00:00,2015-08-17 19:00:00+00:00,70.0,113.0,0.6194690265486725,13,59.0,118.64406779661016,2,0,"['greggomann' 'marco-mesos' 'tnachen' 'qiujian' 'jojy' 'karya' nan
 'bernd-mesos' 'jvanremoortere' 'mcypark' 'js84' 'hartem' 'alexr'
 'kaysoky' 'nnielsen' 'arojas' 'ijimenez' 'anandmazumdar' 'neilc']","['nfnt' 'js84' 'jojy' 'marco-mesos' 'mcypark' 'karya' 'jvanremoortere'
 'hausdorff' 'kaysoky' 'tnachen' 'alexr' 'nnielsen' 'hartem' 'arojas'
 'greggomann' 'ijimenez' 'anandmazumdar']",17.0,4.0,2.0,19,0.027777777777777776,0.05555555555555555,44,2.2,0.45454545454545453,3.6842105263157894
mesos,Mesosphere Sprint 17,2015-08-17 19:00:48.853000+00:00,2015-08-31 19:00:00+00:00,170.0,617.0,0.2755267423014587,13,59.0,288.135593220339,3,0,"['jojy' 'bernd-mesos' 'hartem' 'alexr' 'greggomann' 'kaysoky'
 'marco-mesos' 'jvanremoortere' 'js84' 'tnachen' 'gyliu' 'arojas'
 'anandmazumdar' 'mcypark']","['greggomann' 'marco-mesos' 'tnachen' 'qiujian' 'jojy' 'karya' nan
 'bernd-mesos' 'jvanremoortere' 'mcypark' 'js84' 'hartem' 'alexr'
 'kaysoky' 'nnielsen' 'arojas' 'ijimenez' 'anandmazumdar' 'neilc']",19.0,1.0,6.0,14,0.09090909090909091,0.015151515151515152,45,2.4,0.4166666666666667,12.142857142857142
mesos,Twitter Mesos Q3 Sprint 4,2015-08-31 19:01:27.669000+00:00,2015-09-14 18:00:00+00:00,80.0,477.0,0.16771488469601678,13,59.0,135.59322033898303,2,0,['wangcong' 'bmahler' nan 'pbrett' 'xujyan' 'vinodkone'],['jieyu' 'vinodkone' 'bmahler' 'pbrett' 'xujyan' 'wangcong'],6.0,1.0,1.0,6,0.041666666666666664,0.041666666666666664,46,1.4,0.7142857142857143,13.333333333333334
mesos,Mesosphere Sprint 18,2015-08-31 20:44:12.732000+00:00,2015-09-14 20:44:00+00:00,51.0,51.0,1.0,13,59.0,86.4406779661017,1,0,"['ijimenez' 'kaysoky' 'jvanremoortere' 'hartem' 'alexr' 'anandmazumdar'
 'greggomann' 'jojy' 'js84' 'tnachen' 'arojas' 'mcypark']","['jojy' 'bernd-mesos' 'hartem' 'alexr' 'greggomann' 'kaysoky'
 'marco-mesos' 'jvanremoortere' 'js84' 'tnachen' 'gyliu' 'arojas'
 'anandmazumdar' 'mcypark']",14.0,1.0,3.0,12,0.057692307692307696,0.019230769230769232,47,1.8,0.5555555555555556,4.25
mesos,Twitter Mesos Q3 Sprint 5,2015-09-14 18:53:24.999000+00:00,2015-09-28 18:00:00+00:00,97.0,1538.0,0.06306892067620286,13,59.0,164.40677966101697,2,0,['pbrett' 'jieyu' 'xujyan' 'bmahler' 'vinodkone' 'wangcong'],['wangcong' 'bmahler' nan 'pbrett' 'xujyan' 'vinodkone'],6.0,1.0,1.0,6,0.041666666666666664,0.041666666666666664,48,1.4,0.7142857142857143,16.166666666666668
mesos,Mesosphere Sprint 19,2015-09-14 20:54:43.541000+00:00,2015-09-28 20:54:00+00:00,257.0,257.0,1.0,13,59.0,435.59322033898303,4,0,"['anandmazumdar' 'jvanremoortere' 'hartem' 'jojy' 'kaysoky' 'ijimenez'
 'marco-mesos' 'tnachen' 'alexr' 'js84' 'greggomann' nan 'arojas']","['ijimenez' 'kaysoky' 'jvanremoortere' 'hartem' 'alexr' 'anandmazumdar'
 'greggomann' 'jojy' 'js84' 'tnachen' 'arojas' 'mcypark']",12.0,2.0,1.0,13,0.02,0.04,49,1.6,0.625,19.76923076923077
mesos,Twitter Mesos Q3 Sprint 6,2015-09-28 18:38:27.039000+00:00,2015-10-12 18:00:00+00:00,8.0,2334.0,0.003427592116538132,13,59.0,13.559322033898304,1,0,['vinodkone' 'jieyu' 'chzhcn' 'wangcong' 'bmahler'],['pbrett' 'jieyu' 'xujyan' 'bmahler' 'vinodkone' 'wangcong'],6.0,1.0,2.0,5,0.09090909090909091,0.045454545454545456,50,1.6,0.625,1.6
mesos,Mesosphere Sprint 20,2015-09-28 20:37:50.548000+00:00,2015-10-12 20:37:00+00:00,92.0,92.0,1.0,13,59.0,155.9322033898305,2,0,"['karya' 'anandmazumdar' 'jojy' 'ijimenez' 'marco-mesos' 'jvanremoortere'
 'greggomann' 'hartem' 'tnachen' 'neilc' 'haosdent@gmail.com' 'js84'
 'gilbert' 'alexr' 'arojas']","['anandmazumdar' 'jvanremoortere' 'hartem' 'jojy' 'kaysoky' 'ijimenez'
 'marco-mesos' 'tnachen' 'alexr' 'js84' 'greggomann' nan 'arojas']",13.0,4.0,2.0,15,0.03571428571428571,0.07142857142857142,51,2.2,0.45454545454545453,6.133333333333334
mesos,Mesosphere Sprint 21,2015-10-12 20:46:09.814000+00:00,2015-10-26 19:00:00+00:00,158.0,650.0,0.24307692307692308,13,59.0,267.79661016949154,3,0,"['alexr' 'kaysoky' 'tnachen' 'neilc' 'hartem' 'bbannier' 'jojy' 'gilbert'
 'bernd-mesos' nan 'nfnt' 'arojas' 'greggomann' 'mcypark' 'ijimenez'
 'jvanremoortere' 'anandmazumdar' 'js84' 'tillt' 'karya']","['karya' 'anandmazumdar' 'jojy' 'ijimenez' 'marco-mesos' 'jvanremoortere'
 'greggomann' 'hartem' 'tnachen' 'neilc' 'haosdent@gmail.com' 'js84'
 'gilbert' 'alexr' 'arojas']",15.0,7.0,2.0,20,0.02857142857142857,0.1,52,2.8,0.35714285714285715,7.9
mesos,Mesosphere Sprint 22,2015-11-09 21:00:42.544000+00:00,2015-11-23 21:00:00+00:00,49.0,1251.0,0.03916866506794564,13,59.0,83.05084745762711,1,0,"['alexr' 'js84' 'jojy' 'nfnt' 'kaysoky' 'hartem' 'bbannier' 'tillt'
 'gilbert' 'arojas' 'anandmazumdar' 'greggomann' nan 'haosdent@gmail.com']","['alexr' 'kaysoky' 'tnachen' 'neilc' 'hartem' 'bbannier' 'jojy' 'gilbert'
 'bernd-mesos' nan 'nfnt' 'arojas' 'greggomann' 'mcypark' 'ijimenez'
 'jvanremoortere' 'anandmazumdar' 'js84' 'tillt' 'karya']",20.0,1.0,7.0,14,0.10294117647058823,0.014705882352941176,53,2.6,0.3846153846153846,3.5
mesos,Mesosphere Sprint 23,2015-11-23 22:08:22.867000+00:00,2015-12-07 22:08:00+00:00,70.0,449.0,0.155902004454343,13,59.0,118.64406779661016,2,0,"['arojas' 'gilbert' 'anandmazumdar' 'jojy' 'alexr' 'js84' 'nfnt'
 'greggomann' nan 'kaysoky' 'haosdent@gmail.com' 'neilc' 'bbannier'
 'tillt']","['alexr' 'js84' 'jojy' 'nfnt' 'kaysoky' 'hartem' 'bbannier' 'tillt'
 'gilbert' 'arojas' 'anandmazumdar' 'greggomann' nan 'haosdent@gmail.com']",14.0,1.0,1.0,14,0.017857142857142856,0.017857142857142856,54,1.4,0.7142857142857143,5.0
mesos,Mesosphere Sprint 24,2015-12-07 21:28:10.710000+00:00,2015-12-21 21:28:00+00:00,124.0,414.0,0.2995169082125604,13,59.0,210.16949152542375,2,0,"[nan 'jojy' 'hausdorff' 'gilbert' 'klueska' 'greggomann' 'anandmazumdar'
 'gradywang' 'kaysoky' 'neilc' 'bmahler' 'nfnt' 'hartem' 'alexr' 'arojas'
 'jieyu' 'tillt' 'mchadha' 'wangcong' 'mcypark' 'vaibhavkhanduja'
 'haosdent@gmail.com' 'zhitao']","['arojas' 'gilbert' 'anandmazumdar' 'jojy' 'alexr' 'js84' 'nfnt'
 'greggomann' nan 'kaysoky' 'haosdent@gmail.com' 'neilc' 'bbannier'
 'tillt']",14.0,11.0,2.0,23,0.02702702702702703,0.14864864864864866,55,3.6,0.2777777777777778,5.391304347826087
mesos,Mesosphere Sprint 25,2015-12-21 22:33:10.791000+00:00,2016-01-04 22:33:00+00:00,20.0,846.0,0.02364066193853428,13,59.0,33.89830508474576,1,0,"[nan 'jieyu' 'tnachen' 'gilbert' 'hartem' 'anandmazumdar' 'alexr'
 'gradywang' 'kaysoky' 'jojy' 'jamespeach' 'js84' 'mcypark'
 'haosdent@gmail.com' 'neilc' 'zhitao']","[nan 'jojy' 'hausdorff' 'gilbert' 'klueska' 'greggomann' 'anandmazumdar'
 'gradywang' 'kaysoky' 'neilc' 'bmahler' 'nfnt' 'hartem' 'alexr' 'arojas'
 'jieyu' 'tillt' 'mchadha' 'wangcong' 'mcypark' 'vaibhavkhanduja'
 'haosdent@gmail.com' 'zhitao']",23.0,3.0,10.0,16,0.1282051282051282,0.038461538461538464,56,3.6,0.2777777777777778,1.25
mesos,Mesosphere Sprint 26,2016-01-04 23:06:24.335000+00:00,2016-01-18 23:06:00+00:00,169.0,678.0,0.24926253687315633,13,59.0,286.4406779661017,3,0,"['mcypark' 'hausdorff' 'gilbert' 'greggomann' 'neilc' 'js84' 'jojy'
 'anandmazumdar' 'bernd-mesos' 'kaysoky' 'jieyu' 'tnachen' 'bbannier'
 'hartem' 'avinash@mesosphere.io' 'gradywang' 'alexr' 'klaus1982' 'arojas'
 'klueska' 'haosdent@gmail.com' 'nfnt' 'zhitao']","[nan 'jieyu' 'tnachen' 'gilbert' 'hartem' 'anandmazumdar' 'alexr'
 'gradywang' 'kaysoky' 'jojy' 'jamespeach' 'js84' 'mcypark'
 'haosdent@gmail.com' 'neilc' 'zhitao']",16.0,9.0,2.0,23,0.02564102564102564,0.11538461538461539,57,3.2,0.3125,7.3478260869565215
mesos,Mesosphere Sprint 27,2016-01-21 07:55:27.007000+00:00,2016-02-04 07:55:00+00:00,180.0,3400.0,0.052941176470588235,13,59.0,305.08474576271186,3,0,"['mcypark' 'jojy' 'karya' 'neilc' 'avinash@mesosphere.io' 'jieyu'
 'kaysoky' 'vinodkone' 'tillt' 'jvanremoortere' 'gilbert' 'hausdorff'
 'anandmazumdar' 'alexr' 'gyliu' 'greggomann' 'anindya.sinha' 'nfnt'
 'bbannier' 'qianzhang' 'bernd-mesos' 'js84' 'tnachen' 'hartem'
 'gradywang' 'arojas' 'mchadha' nan 'klueska']","['mcypark' 'hausdorff' 'gilbert' 'greggomann' 'neilc' 'js84' 'jojy'
 'anandmazumdar' 'bernd-mesos' 'kaysoky' 'jieyu' 'tnachen' 'bbannier'
 'hartem' 'avinash@mesosphere.io' 'gradywang' 'alexr' 'klaus1982' 'arojas'
 'klueska' 'haosdent@gmail.com' 'nfnt' 'zhitao']",23.0,9.0,3.0,29,0.028846153846153848,0.08653846153846154,58,3.4,0.29411764705882354,6.206896551724138
mesos,Mesosphere Sprint 28,2016-02-01 20:19:53.168000+00:00,2016-02-15 20:19:00+00:00,116.0,373.0,0.3109919571045576,13,59.0,196.61016949152543,2,0,"['jvanremoortere' 'avinash@mesosphere.io' 'kaysoky' 'karya'
 'anandmazumdar' 'jojy' 'neilc' 'mcypark' 'greggomann' 'gilbert' 'alexr'
 'jieyu' 'anindya.sinha' 'nfnt' 'bbannier' 'qianzhang' 'tnachen' 'js84'
 'gradywang' 'vinodkone' 'arojas' 'mchadha' nan 'klueska']","['mcypark' 'jojy' 'karya' 'neilc' 'avinash@mesosphere.io' 'jieyu'
 'kaysoky' 'vinodkone' 'tillt' 'jvanremoortere' 'gilbert' 'hausdorff'
 'anandmazumdar' 'alexr' 'gyliu' 'greggomann' 'anindya.sinha' 'nfnt'
 'bbannier' 'qianzhang' 'bernd-mesos' 'js84' 'tnachen' 'hartem'
 'gradywang' 'arojas' 'mchadha' nan 'klueska']",29.0,0.0,5.0,24,0.04716981132075472,0.0,59,2.0,0.5,4.833333333333333
mesos,Mesosphere Sprint 29,2016-02-16 23:11:50.751000+00:00,2016-03-01 23:11:00+00:00,126.0,1607.0,0.07840696950840075,13,59.0,213.55932203389833,2,0,"['bbannier' 'kaysoky' 'jieyu' 'mcypark' 'jojy' 'neilc' 'karya' 'vinodkone'
 'anandmazumdar' 'gilbert' 'avinash@mesosphere.io' 'greggomann' 'gyliu'
 'gradywang' 'arojas' 'tnachen' 'lins05' 'alexr']","['jvanremoortere' 'avinash@mesosphere.io' 'kaysoky' 'karya'
 'anandmazumdar' 'jojy' 'neilc' 'mcypark' 'greggomann' 'gilbert' 'alexr'
 'jieyu' 'anindya.sinha' 'nfnt' 'bbannier' 'qianzhang' 'tnachen' 'js84'
 'gradywang' 'vinodkone' 'arojas' 'mchadha' nan 'klueska']",24.0,2.0,8.0,18,0.09523809523809523,0.023809523809523808,60,3.0,0.3333333333333333,7.0
mesos,Mesosphere Sprint 30,2016-03-01 17:40:49.400000+00:00,2016-03-15 17:40:00+00:00,83.0,1017.0,0.08161258603736479,13,59.0,140.67796610169492,2,0,"['klueska' 'karya' 'gilbert' 'anandmazumdar' 'greggomann' 'js84' 'arojas'
 'hausdorff' 'jojy' 'neilc' 'jieyu' 'kaysoky' 'avinash@mesosphere.io'
 'nfnt' 'qianzhang' 'darroyo' 'bbannier' 'vinodkone' 'gyliu' 'gradywang'
 'alexr']","['bbannier' 'kaysoky' 'jieyu' 'mcypark' 'jojy' 'neilc' 'karya' 'vinodkone'
 'anandmazumdar' 'gilbert' 'avinash@mesosphere.io' 'greggomann' 'gyliu'
 'gradywang' 'arojas' 'tnachen' 'lins05' 'alexr']",18.0,6.0,3.0,21,0.038461538461538464,0.07692307692307693,61,2.8,0.35714285714285715,3.9523809523809526
mesos,Mesosphere Sprint 31,2016-03-15 18:06:45.477000+00:00,2016-03-29 18:06:00+00:00,90.0,536.0,0.16791044776119404,13,59.0,152.54237288135593,2,0,"['js84' 'neilc' 'gilbert' 'anandmazumdar' 'jojy' 'vinodkone' 'greggomann'
 'alexr' 'klueska' 'gradywang' 'chenzhiwei' 'avinash@mesosphere.io'
 'jieyu' 'yongtang' 'qianzhang' 'bbannier' 'kaysoky' 'hausdorff'
 'a10gupta' 'nfnt']","['klueska' 'karya' 'gilbert' 'anandmazumdar' 'greggomann' 'js84' 'arojas'
 'hausdorff' 'jojy' 'neilc' 'jieyu' 'kaysoky' 'avinash@mesosphere.io'
 'nfnt' 'qianzhang' 'darroyo' 'bbannier' 'vinodkone' 'gyliu' 'gradywang'
 'alexr']",21.0,3.0,4.0,20,0.04878048780487805,0.036585365853658534,62,2.4,0.4166666666666667,4.5
mesos,Mesosphere Sprint 32,2016-03-30 00:40:05.180000+00:00,2016-04-13 00:40:00+00:00,116.0,694.0,0.16714697406340057,13,59.0,196.61016949152543,2,0,"['janisz' 'avinash@mesosphere.io' 'klueska' 'nfnt' 'mcypark' 'neilc'
 'chenzhiwei' 'js84' 'gilbert' 'greggomann' 'kaysoky' 'jojy'
 'jvanremoortere' 'yongtang' 'bbannier' 'anandmazumdar' 'vinodkone'
 'lins05' 'alexr' 'gradywang' 'qianzhang' 'magedm' 'guoger']","['js84' 'neilc' 'gilbert' 'anandmazumdar' 'jojy' 'vinodkone' 'greggomann'
 'alexr' 'klueska' 'gradywang' 'chenzhiwei' 'avinash@mesosphere.io'
 'jieyu' 'yongtang' 'qianzhang' 'bbannier' 'kaysoky' 'hausdorff'
 'a10gupta' 'nfnt']",20.0,6.0,3.0,23,0.03488372093023256,0.06976744186046512,63,2.8,0.35714285714285715,5.043478260869565
mesos,Mesosphere Sprint 33,2016-04-12 16:14:54.174000+00:00,2016-04-26 16:14:00+00:00,17.0,166.0,0.10240963855421686,13,59.0,28.8135593220339,1,0,"['vinodkone' 'gilbert' 'karya' 'mcypark' 'jojy' 'anandmazumdar' 'gyliu'
 'klueska' 'kaysoky' 'js84' 'qianzhang' 'bbannier' 'zhitao' 'arojas'
 'gradywang' 'nfnt' 'avinash@mesosphere.io' 'alexr' 'jlarriba'
 'greggomann' 'dongdong' 'neilc' 'hausdorff' 'lins05' 'qiujian'
 'haosdent@gmail.com' 'guoger' 'tanderegg']","['janisz' 'avinash@mesosphere.io' 'klueska' 'nfnt' 'mcypark' 'neilc'
 'chenzhiwei' 'js84' 'gilbert' 'greggomann' 'kaysoky' 'jojy'
 'jvanremoortere' 'yongtang' 'bbannier' 'anandmazumdar' 'vinodkone'
 'lins05' 'alexr' 'gradywang' 'qianzhang' 'magedm' 'guoger']",23.0,10.0,5.0,28,0.049019607843137254,0.09803921568627451,64,4.0,0.25,0.6071428571428571
mesos,Mesosphere Sprint 34,2016-04-27 16:13:39.528000+00:00,2016-05-11 16:13:00+00:00,7.0,77.0,0.09090909090909091,13,59.0,11.864406779661017,1,0,"['lins05' 'jieyu' 'kaysoky' 'jojy' 'nfnt' 'jvanremoortere' 'greggomann'
 'js84' 'gilbert' 'vinodkone' 'gyliu' 'karya' 'anandmazumdar' 'qianzhang'
 'bbannier' 'zhitao' 'arojas' 'jlarriba' 'alexr' 'neilc' 'guoger']","['vinodkone' 'gilbert' 'karya' 'mcypark' 'jojy' 'anandmazumdar' 'gyliu'
 'klueska' 'kaysoky' 'js84' 'qianzhang' 'bbannier' 'zhitao' 'arojas'
 'gradywang' 'nfnt' 'avinash@mesosphere.io' 'alexr' 'jlarriba'
 'greggomann' 'dongdong' 'neilc' 'hausdorff' 'lins05' 'qiujian'
 'haosdent@gmail.com' 'guoger' 'tanderegg']",28.0,2.0,9.0,21,0.09183673469387756,0.02040816326530612,65,3.2,0.3125,0.3333333333333333
mule,ESB Sprint 1,2013-02-20 17:02:24.206000+00:00,2013-03-05 17:02:24.206000+00:00,21.0,2591.0,0.008104978772674644,13,26.0,80.76923076923077,1,0,['dfeist'],['alejandro.nosenzo' 'afelisatti'],2.0,1.0,2.0,1,0.3333333333333333,0.16666666666666666,1,4.0,0.25,21.0
mule,ESB Sprint 2,2013-03-05 21:02:00+00:00,2013-03-19 20:02:00+00:00,32.0,44.0,0.7272727272727273,13,26.0,123.07692307692308,2,1,"['pablo.lagreca.ce' 'dfeist' nan 'ignacio.gleria' 'christopher.mordue'
 'natalia.garcia']",['pablo.kraan' 'alejandro.sequeira' 'andres.gregoire'],3.0,6.0,3.0,6,0.16666666666666666,0.3333333333333333,2,10.0,0.1,5.333333333333333
mule,ESB Sprint 3,2013-03-20 15:30:40.323000+00:00,2013-04-02 15:30:40.323000+00:00,25.0,28.0,0.8928571428571429,13,26.0,96.15384615384616,1,1,"['mariano.achaval' 'pablo.lagreca.ce' 'svacas' 'janet.revell'
 'damian.bakarcic' 'christopher.mordue' 'ignacio.gleria']","['pablo.lagreca.ce' 'dfeist' nan 'ignacio.gleria' 'christopher.mordue'
 'natalia.garcia']",6.0,4.0,3.0,7,0.11538461538461539,0.15384615384615385,3,8.0,0.125,3.5714285714285716
mule,ESB Sprint 4,2013-04-05 18:51:48.140000+00:00,2013-04-12 18:51:48.140000+00:00,5.0,5.0,1.0,7,26.0,19.230769230769234,1,0,['christopher.mordue'],"['mariano.achaval' 'pablo.lagreca.ce' 'svacas' 'janet.revell'
 'damian.bakarcic' 'christopher.mordue' 'ignacio.gleria']",7.0,0.0,6.0,1,0.375,0.0,4,7.0,0.14285714285714285,5.0
mule,ESB Sprint 5,2013-04-23 17:40:54.772000+00:00,2013-05-07 17:40:54.772000+00:00,3.0,3.0,1.0,14,26.0,11.538461538461538,1,0,['christopher.mordue'],['christopher.mordue'],1.0,0.0,0.0,1,0.0,0.0,5,1.0,1.0,3.0
